CHROM	START	END	N_SITES
3	33220000	33230000	1100
3	33230000	33240000	563
3	33240000	33250000	523
3	33250000	33260000	993
3	33260000	33270000	489
3	33270000	33280000	1001
3	33280000	33290000	619
3	33290000	33300000	618
3	33300000	33310000	739
3	33310000	33320000	1199
3	33320000	33330000	879
3	33330000	33340000	765
3	33340000	33350000	433
3	33350000	33360000	548
3	33360000	33370000	1033
3	33370000	33380000	645
3	33380000	33390000	1201
3	33390000	33400000	380
3	33400000	33410000	1079
3	33410000	33420000	1256
3	33420000	33430000	747
3	33430000	33440000	757
3	33440000	33450000	967
3	33450000	33460000	1091
3	33460000	33470000	888
3	33470000	33480000	341
3	33480000	33490000	782
3	33490000	33500000	907
3	33500000	33510000	723
3	33510000	33520000	916
3	33520000	33530000	854
3	33530000	33540000	1050
3	33540000	33550000	631
3	33550000	33560000	1177
3	33560000	33570000	1429
3	33570000	33580000	903
3	33580000	33590000	1188
3	33590000	33600000	861
3	33600000	33610000	1007
3	33610000	33620000	1073
3	33620000	33630000	587
3	33630000	33640000	824
3	33640000	33650000	1033
3	33650000	33660000	1195
3	33660000	33670000	827
3	33670000	33680000	1094
3	33680000	33690000	1091
3	33690000	33700000	1054
3	33700000	33710000	891
3	33710000	33720000	511
3	33720000	33730000	734
3	33730000	33740000	889
3	33740000	33750000	940
3	33750000	33760000	147
3	33760000	33770000	1132
3	33770000	33780000	791
3	33780000	33790000	616
3	33790000	33800000	392
3	33800000	33810000	664
3	33810000	33820000	1254
3	33820000	33830000	776
3	33830000	33840000	939
3	33840000	33850000	931
3	33850000	33860000	387
3	33860000	33870000	883
3	33870000	33880000	1010
3	33880000	33890000	1316
3	33890000	33900000	1285
3	33900000	33910000	1182
3	33910000	33920000	1415
3	33920000	33930000	408
3	33930000	33940000	935
3	33940000	33950000	1056
3	33950000	33960000	1201
3	33960000	33970000	938
3	33970000	33980000	1137
3	33980000	33990000	1445
3	33990000	34000000	925
3	34000000	34010000	1203
3	34010000	34020000	654
3	34020000	34030000	1133
3	34030000	34040000	791
3	34040000	34050000	927
3	34050000	34060000	869
3	34060000	34070000	1146
3	34070000	34080000	980
3	34080000	34090000	1310
3	34090000	34100000	1326
3	34100000	34110000	636
3	34110000	34120000	1080
3	34120000	34130000	1046
3	34130000	34140000	713
3	34140000	34150000	990
3	34150000	34160000	1271
3	34160000	34170000	294
3	34170000	34180000	626
3	34180000	34190000	379
3	34190000	34200000	391
3	34200000	34210000	1236
3	34210000	34220000	924
3	34220000	34230000	505
3	34230000	34240000	1131
3	34240000	34250000	1013
3	34250000	34260000	1185
3	34260000	34270000	1060
3	34270000	34280000	578
3	34280000	34290000	1030
3	34290000	34300000	868
3	34300000	34310000	329
3	34310000	34320000	993
3	34320000	34330000	550
3	34330000	34340000	820
3	34340000	34350000	714
3	34350000	34360000	589
3	34360000	34370000	914
3	34370000	34380000	769
3	34380000	34390000	486
3	34390000	34400000	602
3	34400000	34410000	1069
3	34410000	34420000	662
3	34420000	34430000	1240
3	34430000	34440000	802
3	34440000	34450000	737
3	34450000	34460000	870
3	34460000	34470000	923
3	34470000	34480000	793
3	34480000	34490000	387
3	34490000	34500000	1148
3	34500000	34510000	824
3	34510000	34520000	579
3	34520000	34530000	918
3	34530000	34540000	1055
3	34540000	34550000	313
3	34550000	34560000	1002
3	34560000	34570000	1153
3	34570000	34580000	814
3	34580000	34590000	898
3	34590000	34600000	1068
3	34600000	34610000	1094
3	34610000	34620000	831
3	34620000	34630000	698
3	34630000	34640000	625
3	34640000	34650000	1008
3	34650000	34660000	1125
3	34660000	34670000	789
3	34670000	34680000	475
3	34680000	34690000	876
3	34690000	34700000	966
3	34700000	34710000	1092
3	34710000	34720000	237
3	34720000	34730000	692
3	34730000	34740000	510
3	34740000	34750000	1235
3	34750000	34760000	896
3	34760000	34770000	778
3	34770000	34780000	359
3	34780000	34790000	646
3	34790000	34800000	773
3	34800000	34810000	992
3	34810000	34820000	478
3	34820000	34830000	822
3	34830000	34840000	328
3	34840000	34850000	822
3	34850000	34860000	653
3	34860000	34870000	1094
3	34870000	34880000	1130
3	34880000	34890000	796
3	34890000	34900000	1027
3	34900000	34910000	951
3	34910000	34920000	780
3	34920000	34930000	1035
3	34930000	34940000	907
3	34940000	34950000	775
3	34950000	34960000	710
3	34960000	34970000	1093
3	34970000	34980000	877
3	34980000	34990000	836
3	34990000	35000000	933
3	35000000	35010000	1037
3	35010000	35020000	1201
3	35020000	35030000	1159
3	35030000	35040000	152
3	35040000	35050000	1072
3	35050000	35060000	777
3	35060000	35070000	798
3	35070000	35080000	1127
3	35080000	35090000	340
3	35090000	35100000	955
3	35100000	35110000	740
3	35110000	35120000	451
3	35120000	35130000	1249
3	35130000	35140000	914
3	35140000	35150000	447
3	35150000	35160000	464
3	35160000	35170000	670
3	35170000	35180000	570
3	35180000	35190000	321
3	35190000	35200000	827
3	35200000	35210000	1152
3	35210000	35220000	438
3	35220000	35230000	869
3	35230000	35240000	815
3	35240000	35250000	781
3	35250000	35260000	78
3	35260000	35270000	274
3	35270000	35280000	405
3	35280000	35290000	484
3	35290000	35300000	518
3	35300000	35310000	337
3	35310000	35320000	876
3	35320000	35330000	112
3	35330000	35340000	1139
3	35340000	35350000	1024
3	35350000	35360000	1167
3	35360000	35370000	915
3	35370000	35380000	1088
3	35380000	35390000	966
3	35390000	35400000	853
3	35400000	35410000	1528
3	35410000	35420000	1486
3	35420000	35430000	1161
3	35430000	35440000	1137
3	35440000	35450000	1250
3	35450000	35460000	810
3	35460000	35470000	792
3	35470000	35480000	413
3	35480000	35490000	209
3	35490000	35500000	647
3	35500000	35510000	161
3	35510000	35520000	965
3	35520000	35530000	1015
3	35530000	35540000	733
3	35540000	35550000	606
3	35550000	35560000	530
3	35560000	35570000	790
3	35570000	35580000	648
3	35580000	35590000	748
3	35590000	35600000	1091
3	35600000	35610000	637
3	35610000	35620000	848
3	35620000	35630000	527
3	35630000	35640000	976
3	35640000	35650000	384
3	35650000	35660000	837
3	35660000	35670000	758
3	35670000	35680000	173
3	35680000	35690000	499
3	35690000	35700000	809
3	35700000	35710000	478
3	35710000	35720000	612
3	35720000	35730000	0
3	35730000	35740000	664
3	35740000	35750000	521
3	35750000	35760000	1311
3	35760000	35770000	888
3	35770000	35780000	1042
3	35780000	35790000	1019
3	35790000	35800000	669
3	35800000	35810000	1190
3	35810000	35820000	1533
3	35820000	35830000	488
3	35830000	35840000	1071
3	35840000	35850000	1113
3	35850000	35860000	674
3	35860000	35870000	983
3	35870000	35880000	760
3	35880000	35890000	438
3	35890000	35900000	979
3	35900000	35910000	697
3	35910000	35920000	746
3	35920000	35930000	623
3	35930000	35940000	382
3	35940000	35950000	431
3	35950000	35960000	1016
3	35960000	35970000	363
3	35970000	35980000	383
3	35980000	35990000	1028
3	35990000	36000000	252
3	36000000	36010000	441
3	36010000	36020000	687
3	36020000	36030000	263
3	36030000	36040000	393
3	36040000	36050000	373
3	36050000	36060000	814
3	36060000	36070000	568
3	36070000	36080000	557
3	36080000	36090000	398
3	36090000	36100000	638
3	36100000	36110000	851
3	36110000	36120000	918
3	36120000	36130000	852
3	36130000	36140000	1041
3	36140000	36150000	504
3	36150000	36160000	348
3	36160000	36170000	982
3	36170000	36180000	774
3	36180000	36190000	636
3	36190000	36200000	769
3	36200000	36210000	356
3	36210000	36220000	1010
3	36220000	36230000	794
3	36230000	36240000	728
3	36240000	36250000	1260
3	36250000	36260000	906
3	36260000	36270000	556
3	36270000	36280000	844
3	36280000	36290000	515
3	36290000	36300000	467
3	36300000	36310000	796
3	36310000	36320000	895
3	36320000	36330000	446
3	36330000	36340000	1140
3	36340000	36350000	756
3	36350000	36360000	839
3	36360000	36370000	970
3	36370000	36380000	633
3	36380000	36390000	856
3	36390000	36400000	922
3	36400000	36410000	745
3	36410000	36420000	954
3	36420000	36430000	212
3	36430000	36440000	526
3	36440000	36450000	250
3	36450000	36460000	369
3	36460000	36470000	906
3	36470000	36480000	577
3	36480000	36490000	385
3	36490000	36500000	402
3	36500000	36510000	330
3	36510000	36520000	86
3	36520000	36530000	382
3	36530000	36540000	313
3	36540000	36550000	992
3	36550000	36560000	573
3	36560000	36570000	937
3	36570000	36580000	810
3	36580000	36590000	763
3	36590000	36600000	692
3	36600000	36610000	321
3	36610000	36620000	507
3	36620000	36630000	651
3	36630000	36640000	379
3	36640000	36650000	562
3	36650000	36660000	839
3	36660000	36670000	698
3	36670000	36680000	778
3	36680000	36690000	984
3	36690000	36700000	967
3	36700000	36710000	611
3	36710000	36720000	1060
3	36720000	36730000	832
3	36730000	36740000	844
3	36740000	36750000	342
3	36750000	36760000	560
3	36760000	36770000	819
3	36770000	36780000	526
3	36780000	36790000	604
3	36790000	36800000	367
3	36800000	36810000	1033
3	36810000	36820000	1105
3	36820000	36830000	811
3	36830000	36840000	315
3	36840000	36850000	662
3	36850000	36860000	803
3	36860000	36870000	1021
3	36870000	36880000	486
3	36880000	36890000	553
3	36890000	36900000	534
3	36900000	36910000	637
3	36910000	36920000	1136
3	36920000	36930000	539
3	36930000	36940000	1118
3	36940000	36950000	750
3	36950000	36960000	599
3	36960000	36970000	617
3	36970000	36980000	988
3	36980000	36990000	854
3	36990000	37000000	546
3	37000000	37010000	550
3	37010000	37020000	635
3	37020000	37030000	744
3	37030000	37040000	410
3	37040000	37050000	556
3	37050000	37060000	393
3	37060000	37070000	73
3	37070000	37080000	645
3	37080000	37090000	1000
3	37090000	37100000	1016
3	37100000	37110000	778
3	37110000	37120000	294
3	37120000	37130000	1029
3	37130000	37140000	919
3	37140000	37150000	504
3	37150000	37160000	537
3	37160000	37170000	912
3	37170000	37180000	758
3	37180000	37190000	1040
3	37190000	37200000	832
3	37200000	37210000	1082
3	37210000	37220000	784
3	37220000	37230000	732
3	37230000	37240000	829
3	37240000	37250000	979
3	37250000	37260000	791
3	37260000	37270000	1238
3	37270000	37280000	599
3	37280000	37290000	893
3	37290000	37300000	924
3	37300000	37310000	810
3	37310000	37320000	1056
3	37320000	37330000	1289
3	37330000	37340000	894
3	37340000	37350000	706
3	37350000	37360000	1068
3	37360000	37370000	770
3	37370000	37380000	389
3	37380000	37390000	1050
3	37390000	37400000	567
3	37400000	37410000	634
3	37410000	37420000	622
3	37420000	37430000	819
3	37430000	37440000	690
3	37440000	37450000	575
3	37450000	37460000	757
3	37460000	37470000	931
3	37470000	37480000	1064
3	37480000	37490000	476
3	37490000	37500000	862
3	37500000	37510000	1187
3	37510000	37520000	1069
3	37520000	37530000	452
3	37530000	37540000	825
3	37540000	37550000	786
3	37550000	37560000	823
3	37560000	37570000	970
3	37570000	37580000	1017
3	37580000	37590000	962
3	37590000	37600000	648
3	37600000	37610000	1189
3	37610000	37620000	854
3	37620000	37630000	829
3	37630000	37640000	797
3	37640000	37650000	966
3	37650000	37660000	896
3	37660000	37670000	861
3	37670000	37680000	1101
3	37680000	37690000	384
3	37690000	37700000	874
3	37700000	37710000	573
3	37710000	37720000	769
3	37720000	37730000	838
3	37730000	37740000	1070
3	37740000	37750000	922
3	37750000	37760000	1271
3	37760000	37770000	1148
3	37770000	37780000	804
3	37780000	37790000	859
3	37790000	37800000	620
3	37800000	37810000	875
3	37810000	37820000	797
3	37820000	37830000	932
3	37830000	37840000	654
3	37840000	37850000	1002
3	37850000	37860000	854
3	37860000	37870000	884
3	37870000	37880000	837
3	37880000	37890000	1503
3	37890000	37900000	776
3	37900000	37910000	1180
3	37910000	37920000	764
3	37920000	37930000	1225
3	37930000	37940000	1024
3	37940000	37950000	1184
3	37950000	37960000	838
3	37960000	37970000	966
3	37970000	37980000	991
3	37980000	37990000	1392
3	37990000	38000000	1142
3	38000000	38010000	1343
3	38010000	38020000	889
3	38020000	38030000	898
3	38030000	38040000	451
3	38040000	38050000	939
3	38050000	38060000	1021
3	38060000	38070000	652
3	38070000	38080000	933
3	38080000	38090000	1347
3	38090000	38100000	1119
3	38100000	38110000	684
3	38110000	38120000	663
3	38120000	38130000	266
3	38130000	38140000	902
3	38140000	38150000	432
3	38150000	38160000	221
3	38160000	38170000	688
3	38170000	38180000	884
3	38180000	38190000	782
3	38190000	38200000	426
3	38200000	38210000	859
3	38210000	38220000	805
3	38220000	38230000	757
3	38230000	38240000	308
3	38240000	38250000	773
3	38250000	38260000	674
3	38260000	38270000	531
3	38270000	38280000	889
3	38280000	38290000	728
3	38290000	38300000	858
3	38300000	38310000	1080
3	38310000	38320000	881
3	38320000	38330000	661
3	38330000	38340000	883
3	38340000	38350000	1225
3	38350000	38360000	751
3	38360000	38370000	855
3	38370000	38380000	1089
3	38380000	38390000	1058
3	38390000	38400000	569
3	38400000	38410000	671
3	38410000	38420000	559
3	38420000	38430000	833
3	38430000	38440000	678
3	38440000	38450000	380
3	38450000	38460000	715
3	38460000	38470000	977
3	38470000	38480000	1096
3	38480000	38490000	656
3	38490000	38500000	540
3	38500000	38510000	771
3	38510000	38520000	858
3	38520000	38530000	801
3	38530000	38540000	660
3	38540000	38550000	755
3	38550000	38560000	901
3	38560000	38570000	1103
3	38570000	38580000	1157
3	38580000	38590000	990
3	38590000	38600000	840
3	38600000	38610000	885
3	38610000	38620000	872
3	38620000	38630000	880
3	38630000	38640000	1248
3	38640000	38650000	796
3	38650000	38660000	547
3	38660000	38670000	890
3	38670000	38680000	596
3	38680000	38690000	908
3	38690000	38700000	883
3	38700000	38710000	742
3	38710000	38720000	998
3	38720000	38730000	934
3	38730000	38740000	863
3	38740000	38750000	630
3	38750000	38760000	485
3	38760000	38770000	588
3	38770000	38780000	682
3	38780000	38790000	795
3	38790000	38800000	1266
3	38800000	38810000	716
3	38810000	38820000	691
3	38820000	38830000	884
3	38830000	38840000	407
3	38840000	38850000	872
3	38850000	38860000	566
3	38860000	38870000	587
3	38870000	38880000	893
3	38880000	38890000	809
3	38890000	38900000	953
3	38900000	38910000	725
3	38910000	38920000	646
3	38920000	38930000	907
3	38930000	38940000	569
3	38940000	38950000	877
3	38950000	38960000	925
3	38960000	38970000	1329
3	38970000	38980000	1143
3	38980000	38990000	747
3	38990000	39000000	1226
3	39000000	39010000	963
3	39010000	39020000	945
3	39020000	39030000	675
3	39030000	39040000	1188
3	39040000	39050000	902
3	39050000	39060000	785
3	39060000	39070000	996
3	39070000	39080000	1138
3	39080000	39090000	1411
3	39090000	39100000	1227
3	39100000	39110000	936
3	39110000	39120000	1159
3	39120000	39130000	811
3	39130000	39140000	1094
3	39140000	39150000	1262
3	39150000	39160000	869
3	39160000	39170000	876
3	39170000	39180000	1014
3	39180000	39190000	810
3	39190000	39200000	907
3	39200000	39210000	992
3	39210000	39220000	1017
3	39220000	39230000	1209
3	39230000	39240000	706
3	39240000	39250000	863
3	39250000	39260000	950
3	39260000	39270000	124
3	39270000	39280000	724
3	39280000	39290000	1200
3	39290000	39300000	903
3	39300000	39310000	1028
3	39310000	39320000	962
3	39320000	39330000	906
3	39330000	39340000	889
3	39340000	39350000	974
3	39350000	39360000	855
3	39360000	39370000	940
3	39370000	39380000	963
3	39380000	39390000	1158
3	39390000	39400000	567
3	39400000	39410000	1077
3	39410000	39420000	1344
3	39420000	39430000	933
3	39430000	39440000	894
3	39440000	39450000	925
3	39450000	39460000	459
3	39460000	39470000	1098
3	39470000	39480000	549
3	39480000	39490000	994
3	39490000	39500000	777
3	39500000	39510000	891
3	39510000	39520000	652
3	39520000	39530000	448
3	39530000	39540000	581
3	39540000	39550000	960
3	39550000	39560000	832
3	39560000	39570000	1177
3	39570000	39580000	754
3	39580000	39590000	1001
3	39590000	39600000	903
3	39600000	39610000	844
3	39610000	39620000	1131
3	39620000	39630000	889
3	39630000	39640000	849
3	39640000	39650000	760
3	39650000	39660000	1212
3	39660000	39670000	1240
3	39670000	39680000	875
3	39680000	39690000	1056
3	39690000	39700000	1076
3	39700000	39710000	748
3	39710000	39720000	565
3	39720000	39730000	891
3	39730000	39740000	661
3	39740000	39750000	716
3	39750000	39760000	854
3	39760000	39770000	730
3	39770000	39780000	897
3	39780000	39790000	1058
3	39790000	39800000	1005
3	39800000	39810000	774
3	39810000	39820000	803
3	39820000	39830000	1091
3	39830000	39840000	987
3	39840000	39850000	1107
3	39850000	39860000	1058
3	39860000	39870000	1087
3	39870000	39880000	1014
3	39880000	39890000	875
3	39890000	39900000	936
3	39900000	39910000	1185
3	39910000	39920000	842
3	39920000	39930000	1286
3	39930000	39940000	632
3	39940000	39950000	683
3	39950000	39960000	436
3	39960000	39970000	653
3	39970000	39980000	604
3	39980000	39990000	767
3	39990000	40000000	918
3	40000000	40010000	1203
3	40010000	40020000	856
3	40020000	40030000	844
3	40030000	40040000	815
3	40040000	40050000	807
3	40050000	40060000	712
3	40060000	40070000	1011
3	40070000	40080000	801
3	40080000	40090000	719
3	40090000	40100000	985
3	40100000	40110000	1156
3	40110000	40120000	788
3	40120000	40130000	568
3	40130000	40140000	901
3	40140000	40150000	911
3	40150000	40160000	797
3	40160000	40170000	952
3	40170000	40180000	691
3	40180000	40190000	884
3	40190000	40200000	873
3	40200000	40210000	1330
3	40210000	40220000	1185
3	40220000	40230000	848
3	40230000	40240000	1113
3	40240000	40250000	1132
3	40250000	40260000	742
3	40260000	40270000	555
3	40270000	40280000	1194
3	40280000	40290000	912
3	40290000	40300000	712
3	40300000	40310000	992
3	40310000	40320000	916
3	40320000	40330000	782
3	40330000	40340000	511
3	40340000	40350000	468
3	40350000	40360000	1293
3	40360000	40370000	1167
3	40370000	40380000	1407
3	40380000	40390000	1217
3	40390000	40400000	842
3	40400000	40410000	1039
3	40410000	40420000	1368
3	40420000	40430000	1204
3	40430000	40440000	1623
3	40440000	40450000	1224
